Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1240572,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1240807,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1241032,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1241257,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1241480,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1241903,0000019E,false,Rx,0,8,00,E8,9F,FC,FE,00,00,24,
1242128,000001A0,false,Rx,0,8,00,80,00,60,01,14,A0,38,
1242353,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1250193,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1250422,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1250884,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1250889,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1251114,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1260185,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
1260410,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1260635,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1260873,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1261098,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1261323,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1261548,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1261787,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1262013,000001A0,false,Rx,0,8,00,80,00,40,01,14,B0,28,
1262238,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1262463,000000C8,false,Rx,0,6,38,08,3C,00,00,5C,00,00,
1265133,000001D0,false,Rx,0,8,3C,76,61,C3,9C,9E,CD,82,
1270150,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1270564,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1270802,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1271027,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1271253,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1280131,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
1280355,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1280580,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1280817,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1281043,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1281268,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1281493,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1281722,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1281954,000001A0,false,Rx,0,8,00,80,00,60,01,14,C0,58,
1282179,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1282404,000001A6,false,Rx,0,8,00,00,00,00,00,00,70,F5,
1282629,000004B0,false,Rx,0,8,00,42,FE,01,FF,FF,FF,FF,
1290103,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1290522,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1290753,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1290985,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1291210,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1295567,000001B4,false,Rx,0,8,00,D0,E2,F5,44,32,FE,D4,
1300123,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
1300348,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1300573,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1300807,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1301032,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1301257,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1301482,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1301711,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1301943,000001A0,false,Rx,0,8,00,80,00,40,01,14,D0,48,
1302168,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1310247,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1310482,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1310721,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1310953,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1311186,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1317876,00000130,false,Rx,0,5,45,43,21,8F,ED,00,00,00,
1320174,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
1320399,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1320624,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1320865,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1321090,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1321315,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1321540,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1321774,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1322006,000001A0,false,Rx,0,8,00,80,00,40,01,14,E0,58,
1322231,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1330187,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1330428,00000194,false,Rx,0,4,E4,F3,00,F0,00,00,00,00,
