Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14343415,000000C8,false,Rx,0,6,89,01,9C,00,00,6C,00,00,
14351218,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
14351451,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
14351678,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
14351911,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
14354008,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
14354014,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14354019,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14354025,0000019E,false,Rx,0,8,00,E0,8F,FC,FE,00,00,0C,
14354030,000001A0,false,Rx,0,8,00,80,00,10,00,17,30,79,
14354282,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14355842,000001D0,false,Rx,0,8,3C,FF,6A,C3,9C,9E,CD,82,
14361192,000000AA,false,Rx,0,8,67,5D,07,00,B8,0B,94,00,
14361425,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
14361651,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
14361877,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
14362490,000001B4,false,Rx,0,8,00,D0,E2,F7,04,32,FE,96,
14363089,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14363329,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
14371282,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
14371508,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
14371735,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
14371961,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
14374118,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
14374125,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14374130,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14374136,0000019E,false,Rx,0,8,00,E0,8F,FC,FE,00,00,0C,
14374141,000001A0,false,Rx,0,8,00,80,00,30,00,17,40,A9,
14374393,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14379164,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
14381287,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
14381513,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
14381739,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
14381965,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
