Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12384613,000001A0,false,Rx,0,8,00,80,00,00,80,00,B8,5B,
12384837,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12390537,000000A8,false,Rx,0,8,9F,0D,FA,00,FA,F0,03,00,
12390761,000000A9,false,Rx,0,8,FF,5D,A0,0F,32,A0,6F,07,
12391170,000000AA,false,Rx,0,8,37,0D,FA,00,00,00,84,00,
12393830,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12400494,000000A8,false,Rx,0,8,A0,0E,FA,00,FA,F0,03,00,
12400718,000000A9,false,Rx,0,8,00,5E,A0,0F,32,A0,6F,07,
12401127,000000AA,false,Rx,0,8,38,0E,FA,00,00,00,84,00,
12403737,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
12403961,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12404187,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12404413,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,20,00,F5,
12404641,000001A0,false,Rx,0,8,00,80,00,00,80,00,C8,6B,
12404864,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12410535,000000A8,false,Rx,0,8,92,00,FA,00,FA,F0,03,00,
